iter	Passed	Remaining
3241	11194	23335
3242	11199	23335
3243	11202	23331
3244	11205	23325
3245	11207	23320
3246	11210	23315
3247	11213	23310
3248	11217	23309
3249	11220	23304
3250	11223	23299
3251	11225	23293
3252	11228	23289
3253	11233	23289
3254	11237	23285
3255	11241	23284
3256	11244	23279
3257	11248	23276
3258	11250	23271
3259	11253	23266
3260	11255	23260
3261	11258	23255
3262	11261	23250
3263	11265	23248
3264	11267	23243
3265	11270	23238
3266	11273	23233
3267	11276	23228
3268	11280	23227
3269	11284	23225
3270	11290	23225
3271	11293	23222
3272	11296	23218
3273	11299	23212
3274	11301	23207
3275	11304	23202
3276	11306	23196
3277	11311	23195
3278	11313	23190
3279	11316	23184
3280	11319	23179
3281	11321	23173
3282	11323	23168
3283	11328	23167
3284	11332	23164
3285	11336	23163
3286	11339	23158
3287	11343	23156
3288	11345	23150
3289	11348	23144
3290	11350	23139
3291	11353	23134
3292	11356	23129
3293	11360	23127
3294	11362	23122
3295	11366	23118
3296	11368	23113
3297	11371	23107
3298	11376	23107
3299	11380	23105
3300	11384	23104
3301	11387	23099
3302	11391	23097
3303	11395	23093
3304	11398	23089
3305	11401	23085
3306	11404	23080
3307	11408	23079
3308	11411	23074
3309	11413	23069
3310	11416	23063
3311	11418	23058
3312	11423	23056
3313	11427	23054
3314	11431	23052
3315	11434	23047
3316	11438	23045
3317	11441	23041
3318	11444	23038
3319	11448	23034
3320	11451	23030
3321	11456	23030
3322	11459	23025
3323	11461	23020
3324	11464	23014
3325	11466	23009
3326	11471	23008
3327	11474	23004
3328	11478	23000
3329	11481	22997
3330	11485	22994
3331	11488	22991
3332	11491	22987
3333	11495	22983
3334	11498	22979
3335	11503	22978
3336	11506	22974
3337	11508	22969
3338	11511	22964
3339	11514	22959
3340	11519	22958
3341	11522	22955
3342	11527	22954
3343	11529	22949
3344	11533	22945
3345	11536	22941
3346	11538	22935
3347	11541	22930
3348	11543	22924
3349	11545	22919
3350	11551	22921
3351	11554	22915
3352	11556	22910
3353	11559	22904
3354	11561	22899
3355	11567	22901
3356	11572	22899
3357	11576	22898
3358	11579	22893
3359	11583	22891
3360	11587	22888
3361	11590	22883
3362	11593	22879
3363	11597	22877
3364	11599	22872
3365	11602	22867
3366	11604	22861
3367	11607	22855
3368	11609	22850
3369	11614	22849
3370	11618	22846
3371	11622	22844
3372	11626	22842
3373	11630	22840
3374	11633	22835
3375	11635	22830
3376	11638	22824
3377	11640	22819
3378	11644	22817
3379	11647	22812
3380	11649	22807
3381	11652	22802
3382	11655	22798
3383	11658	22793
3384	11663	22792
3385	11667	22789
3386	11671	22788
3387	11674	22783
3388	11678	22781
3389	11681	22777
3390	11685	22774
3391	11688	22770
3392	11690	22765
3393	11694	22761
3394	11696	22755
3395	11700	22752
3396	11702	22747
3397	11705	22742
3398	11710	22742
3399	11714	22740
3400	11717	22736
3401	11720	22731
3402	11724	22729
3403	11727	22724
3404	11730	22719
3405	11732	22714
3406	11735	22709
3407	11739	22707
3408	11741	22702
3409	11744	22697
3410	11747	22692
3411	11749	22687
3412	11752	22681
3413	11756	22680
3414	11762	22680
3415	11766	22679
3416	11769	22674
3417	11772	22670
3418	11775	22665
3419	11778	22661
3420	11780	22656
3421	11783	22651
3422	11788	22649
3423	11791	22645
3424	11794	22641
3425	11797	22638
3426	11802	22637
3427	11806	22634
3428	11809	22630
3429	11813	22627
3430	11819	22630
3431	11822	22626
3432	11825	22620
3433	11827	22615
3434	11830	22610
3435	11835	22609
3436	11837	22604
3437	11840	22598
3438	11842	22593
3439	11845	22588
3440	11847	22583
3441	11852	22583
3442	11855	22579
3443	11858	22574
3444	11861	22568
3445	11863	22564
3446	11868	22562
3447	11872	22560
3448	11876	22558
3449	11879	22554
3450	11884	22552
3451	11887	22549
3452	11890	22545
3453	11893	22541
3454	11897	22538
3455	11900	22534
3456	11903	22528
3457	11905	22523
3458	11908	22518
3459	11910	22513
3460	11915	22511
3461	11917	22506
3462	11920	22501
3463	11922	22496
3464	11926	22492
3465	11932	22494
3466	11936	22492
3467	11938	22487
3468	11941	22482
3469	11945	22479
3470	11948	22474
3471	11950	22469
3472	11952	22463
3473	11955	22459
3474	11958	22453
3475	11962	22452
3476	11966	22450
3477	11971	22450
3478	11974	22444
3479	11978	22443
3480	11981	22437
3481	11983	22432
3482	11986	22427
3483	11988	22422
3484	11991	22417
3485	11996	22415
3486	11999	22412
3487	12002	22407
3488	12005	22403
3489	12008	22399
3490	12012	22396
3491	12014	22391
3492	12017	22387
3493	12020	22382
3494	12023	22377
3495	12027	22376
3496	12031	22374
3497	12048	22395
3498	12051	22390
3499	12054	22386
3500	12059	22386
3501	12064	22385
3502	12068	22384
3503	12071	22379
3504	12075	22377
3505	12080	22376
3506	12083	22371
3507	12086	22366
3508	12090	22364
3509	12093	22361
3510	12097	22357
3511	12100	22354
3512	12103	22349
3513	12107	22348
3514	12111	22344
3515	12114	22341
3516	12118	22338
3517	12122	22336
3518	12125	22332
3519	12128	22327
3520	12131	22322
3521	12134	22318
3522	12138	22317
3523	12141	22311
3524	12143	22306
3525	12146	22301
3526	12148	22296
3527	12151	22291
3528	12156	22290
3529	12160	22287
3530	12164	22286
3531	12167	22281
3532	12171	22279
3533	12174	22274
3534	12176	22269
3535	12179	22264
3536	12181	22259
3537	12186	22257
3538	12188	22252
3539	12191	22247
3540	12193	22242
3541	12196	22236
3542	12198	22232
3543	12203	22230
3544	12206	22226
3545	12209	22222
3546	12213	22219
3547	12218	22219
3548	12222	22216
3549	12226	22214
3550	12229	22209
3551	12233	22207
3552	12237	22204
3553	12241	22203
3554	12244	22198
3555	12247	22193
3556	12251	22191
3557	12253	22186
3558	12256	22181
3559	12259	22176
3560	12261	22171
3561	12266	22170
3562	12268	22165
3563	12271	22160
3564	12274	22155
3565	12277	22151
3566	12283	22152
3567	12287	22151
3568	12293	22151
3569	12298	22151
3570	12302	22149
3571	12306	22146
3572	12311	22144
3573	12315	22143
3574	12318	22138
3575	12320	22133
3576	12324	22129
3577	12326	22125
3578	12331	22122
3579	12333	22117
3580	12335	22112
3581	12339	22109
3582	12344	22109
3583	12349	22108
3584	12352	22103
3585	12354	22098
3586	12357	22092
3587	12361	22090
3588	12363	22084
3589	12366	22079
3590	12368	22075
3591	12371	22070
3592	12374	22065
3593	12378	22063
3594	12382	22061
3595	12389	22063
3596	12393	22060
3597	12396	22057
3598	12399	22053
3599	12404	22052
3600	12408	22050
3601	12412	22046
3602	12415	22042
3603	12417	22037
3604	12420	22032
3605	12422	22027
3606	12426	22025
3607	12430	22021
3608	12433	22018
3609	12438	22017
3610	12442	22015
3611	12446	22011
3612	12448	22006
3613	12451	22001
3614	12453	21996
3615	12458	21994
3616	12460	21990
3617	12463	21985
3618	12466	21980
3619	12468	21975
3620	12473	21974
3621	12476	21970
3622	12480	21967
3623	12484	21965
3624	12488	21962
3625	12490	21957
3626	12493	21952
3627	12496	21947
3628	12498	21942
3629	12501	21937
3630	12505	21935
3631	12508	21931
3632	12512	21927
3633	12515	21924
3634	12517	21919
3635	12523	21920
3636	12526	21915
3637	12530	21913
3638	12533	21908
3639	12537	21906
3640	12539	21900
3641	12542	21896
3642	12545	21891
3643	12547	21886
3644	12552	21884
3645	12554	21879
3646	12557	21874
3647	12559	21869
3648	12562	21864
3649	12565	21860
3650	12570	21859
3651	12573	21856
3652	12578	21855
3653	12581	21850
3654	12585	21848
3655	12588	21843
3656	12590	21838
3657	12593	21833
3658	12596	21828
3659	12600	21826
3660	12603	21822
3661	12606	21818
3662	12610	21815
3663	12612	21810
3664	12616	21808
3665	12619	21803
3666	12622	21799
3667	12625	21794
3668	12627	21789
3669	12632	21788
3670	12636	21785
3671	12640	21783
3672	12643	21779
3673	12647	21777
3674	12650	21772
3675	12653	21768
3676	12655	21763
3677	12658	21758
3678	12661	21753
3679	12665	21751
3680	12668	21746
3681	12670	21741
3682	12673	21736
3683	12675	21731
3684	12679	21729
3685	12682	21724
3686	12685	21720
3687	12689	21717
3688	12695	21719
3689	12698	21715
3690	12702	21711
3691	12704	21706
3692	12707	21701
3693	12711	21699
3694	12714	21695
3695	12717	21691
3696	12721	21688
3697	12723	21683
3698	12728	21682
3699	12732	21679
3700	12736	21676
3701	12739	21673
3702	12744	21671
3703	12747	21667
3704	12750	21663
3705	12753	21659
3706	12756	21655
3707	12761	21655
3708	12764	21650
3709	12767	21645
3710	12769	21640
3711	12772	21635
3712	12776	21633
3713	12778	21628
3714	12781	21623
3715	12784	21618
3716	12786	21613
3717	12792	21614
3718	12796	21611
3719	12800	21608
3720	12803	21604
3721	12807	21602
3722	12810	21598
3723	12813	21594
3724	12817	21591
3725	12819	21586
3726	12824	21584
3727	12827	21581
3728	12831	21578
3729	12835	21575
3730	12839	21574
3731	12842	21569
3732	12845	21564
3733	12847	21559
3734	12850	21555
3735	12854	21552
3736	12857	21548
3737	12859	21543
3738	12862	21537
3739	12865	21534
3740	12868	21529
3741	12872	21526
3742	12874	21522
3743	12877	21517
3744	12880	21513
3745	12882	21508
3746	12887	21507
3747	12891	21504
3748	12896	21503
3749	12898	21498
3750	12903	21497
3751	12907	21494
3752	12912	21493
3753	12914	21487
3754	12918	21485
3755	12922	21481
3756	12925	21478
3757	12928	21474
3758	12931	21469
3759	12936	21468
3760	12939	21464
3761	12941	21459
3762	12944	21454
3763	12947	21449
3764	12951	21448
3765	12955	21445
3766	12960	21444
3767	12963	21439
3768	12967	21438
3769	12970	21433
3770	12972	21428
3771	12975	21423
3772	12977	21417
3773	12979	21413
3774	12984	21411
3775	12986	21406
3776	12989	21401
3777	12992	21396
3778	12994	21391
3779	12998	21389
3780	13002	21386
3781	13006	21383
3782	13010	21381
3783	13018	21384
3784	13021	21381
3785	13025	21378
3786	13027	21373
3787	13032	21372
3788	13035	21367
3789	13037	21362
3790	13040	21357
3791	13042	21352
3792	13047	21351
3793	13051	21349
3794	13056	21347
3795	13059	21343
3796	13063	21341
3797	13066	21336
3798	13068	21331
3799	13071	21326
3800	13073	21322
3801	13078	21321
3802	13081	21316
3803	13084	21311
3804	13086	21306
3805	13088	21301
3806	13093	21300
3807	13096	21295
3808	13098	21290
3809	13101	21285
3810	13103	21280
3811	13107	21276
3812	13114	21279
3813	13118	21277
3814	13122	21275
3815	13127	21273
3816	13129	21268
3817	13132	21263
3818	13135	21258
3819	13137	21254
3820	13142	21252
3821	13145	21248
3822	13149	21245
3823	13153	21244
3824	13158	21242
3825	13160	21237
3826	13163	21232
3827	13166	21227
3828	13168	21222
3829	13171	21218
3830	13175	21216
3831	13178	21211
3832	13180	21206
3833	13183	21202
3834	13185	21197
3835	13189	21194
3836	13192	21189
3837	13194	21184
3838	13197	21180
3839	13200	21175
3840	13203	21170
3841	13208	21170
3842	13212	21168
3843	13216	21166
3844	13220	21163
3845	13223	21159
3846	13227	21156
3847	13230	21152
3848	13233	21148
3849	13238	21147
3850	13241	21142
3851	13243	21137
3852	13245	21132
3853	13248	21127
3854	13250	21122
3855	13254	21119
3856	13261	21122
3857	13268	21123
3858	13271	21119
3859	13274	21115
3860	13276	21110
3861	13279	21105
3862	13282	21100
3863	13286	21099
3864	13289	21094
3865	13291	21089
3866	13294	21085
3867	13297	21080
3868	13302	21079
3869	13306	21077
3870	13311	21076
3871	13314	21072
3872	13319	21070
3873	13322	21066
3874	13325	21062
3875	13328	21059
3876	13334	21058
3877	13337	21055
3878	13340	21051
3879	13342	21046
3880	13345	21041
3881	13350	21039
3882	13352	21035
3883	13355	21030
3884	13357	21025
3885	13360	21020
3886	13367	21021
3887	13372	21021
3888	13375	21017
3889	13378	21013
3890	13383	21011
3891	13386	21008
3892	13391	21007
3893	13397	21008
3894	13400	21004
3895	13403	21000
3896	13406	20995
3897	13409	20991
3898	13413	20989
3899	13416	20985
3900	13420	20981
3901	13424	20979
3902	13426	20974
3903	13431	20972
3904	13435	20969
3905	13439	20968
3906	13442	20963
3907	13446	20961
3908	13449	20956
3909	13451	20951
3910	13454	20947
3911	13457	20942
3912	13461	20940
3913	13463	20935
3914	13466	20930
3915	13469	20925
3916	13471	20920
3917	13474	20916
3918	13478	20913
3919	13480	20908
3920	13483	20904
3921	13485	20899
3922	13488	20894
3923	13493	20893
3924	13496	20889
3925	13500	20886
3926	13504	20884
3927	13508	20881
3928	13511	20877
3929	13514	20873
3930	13517	20869
3931	13520	20865
3932	13525	20863
3933	13527	20859
3934	13530	20854
3935	13533	20849
3936	13535	20845
3937	13538	20840
3938	13542	20837
3939	13545	20833
3940	13548	20829
3941	13550	20824
3942	13553	20819
3943	13558	20819
3944	13561	20815
3945	13566	20813
3946	13568	20808
3947	13572	20806
3948	13575	20801
3949	13578	20797
3950	13580	20792
3951	13583	20787
3952	13586	20782
3953	13589	20780
3954	13593	20777
3955	13598	20775
3956	13600	20770
3957	13605	20768
3958	13608	20764
3959	13610	20759
3960	13613	20754
3961	13615	20750
3962	13620	20748
3963	13623	20744
3964	13626	20740
3965	13630	20737
3966	13632	20732
3967	13637	20730
3968	13639	20726
3969	13642	20721
3970	13644	20716
3971	13647	20711
3972	13652	20710
3973	13656	20708
3974	13661	20706
3975	13663	20702
3976	13668	20699
3977	13670	20694
3978	13673	20690
3979	13675	20685
3980	13678	20680
3981	13682	20677
3982	13685	20674
3983	13689	20671
3984	13693	20669
3985	13697	20667
3986	13701	20663
3987	13703	20658
3988	13708	20656
3989	13710	20652
3990	13713	20647
3991	13716	20642
3992	13719	20638
3993	13723	20636
3994	13726	20633
3995	13730	20630
3996	13733	20626
3997	13736	20622
3998	13742	20621
3999	13746	20619
4000	13749	20615
4001	13752	20611
4002	13755	20607
4003	13757	20602
4004	13760	20597
4005	13763	20593
4006	13765	20588
4007	13769	20586
4008	13772	20581
4009	13774	20576
4010	13777	20572
4011	13780	20567
4012	13783	20563
4013	13788	20563
4014	13794	20563
4015	13798	20560
4016	13803	20558
4017	13806	20555
4018	13809	20551
4019	13812	20546
4020	13814	20542
4021	13819	20539
4022	13821	20534
4023	13824	20530
4024	13826	20525
4025	13829	20520
4026	13832	20516
4027	13834	20511
4028	13837	20506
4029	13841	20504
4030	13846	20503
4031	13852	20503
4032	13855	20499
4033	13858	20495
4034	13861	20492
4035	13865	20489
4036	13868	20485
4037	13871	20480
4038	13873	20475
4039	13876	20470
4040	13880	20468
4041	13884	20465
4042	13890	20465
4043	13893	20462
4044	13898	20461
4045	13902	20458
4046	13906	20455
4047	13908	20451
4048	13913	20449
4049	13916	20444
4050	13919	20440
4051	13921	20435
4052	13924	20431
4053	13926	20426
4054	13931	20424
4055	13934	20420
4056	13939	20418
4057	13942	20415
4058	13950	20418
4059	13953	20414
4060	13955	20409
4061	13960	20408
4062	13963	20403
4063	13965	20398
4064	13968	20393
4065	13970	20389
4066	13973	20384
4067	13983	20391
4068	13988	20389
4069	13993	20387
4070	13996	20385
4071	14001	20383
4072	14004	20379
4073	14010	20380
4074	14018	20382
4075	14021	20379
4076	14027	20378
4077	14030	20374
4078	14032	20369
4079	14036	20366
4080	14043	20368
4081	14048	20367
4082	14051	20362
4083	14053	20358
4084	14059	20357
4085	14062	20353
4086	14064	20348
4087	14067	20343
4088	14069	20339
4089	14074	20337
4090	14077	20334
4091	14082	20332
4092	14086	20328
4093	14091	20327
4094	14094	20324
4095	14098	20321
4096	14101	20318
4097	14106	20316
4098	14108	20311
4099	14111	20307
4100	14114	20302
4101	14116	20297
4102	14120	20294
4103	14122	20289
4104	14125	20284
4105	14128	20281
4106	14132	20277
4107	14137	20277
4108	14140	20273
4109	14144	20269
4110	14146	20264
4111	14148	20259
4112	14153	20257
4113	14155	20253
4114	14158	20248
4115	14161	20244
4116	14163	20239
4117	14166	20234
4118	14171	20234
4119	14175	20231
4120	14179	20228
4121	14182	20224
4122	14186	20222
4123	14189	20218
4124	14192	20213
4125	14196	20211
4126	14200	20208
4127	14203	20203
4128	14205	20199
4129	14208	20194
4130	14210	20189
4131	14213	20184
4132	14217	20182
4133	14220	20178
4134	14222	20173
4135	14225	20168
4136	14227	20163
4137	14230	20159
4138	14234	20156
4139	14238	20153
4140	14242	20151
4141	14245	20146
4142	14249	20144
4143	14251	20139
4144	14254	20134
4145	14256	20129
4146	14259	20125
4147	14263	20123
4148	14266	20118
4149	14268	20113
4150	14271	20109
4151	14273	20104
4152	14276	20100
4153	14282	20099
4154	14285	20095
4155	14288	20092
4156	14291	20087
4157	14297	20087
4158	14301	20085
4159	14304	20081
4160	14307	20077
4161	14312	20076
4162	14317	20074
4163	14321	20071
4164	14323	20067
4165	14327	20064
4166	14330	20059
4167	14332	20055
4168	14335	20050
4169	14338	20046
4170	14342	20043
4171	14345	20039
4172	14347	20034
4173	14350	20029
4174	14352	20025
4175	14355	20020
4176	14360	20018
4177	14363	20015
4178	14368	20013
4179	14370	20008
4180	14374	20005
4181	14377	20001
4182	14379	19996
4183	14382	19992
4184	14384	19987
4185	14387	19982
4186	14391	19980
4187	14394	19976
4188	14397	19972
4189	14400	19968
4190	14403	19964
4191	14407	19961
4192	14410	19956
4193	14412	19952
4194	14415	19947
4195	14417	19943
4196	14420	19938
4197	14425	19937
4198	14429	19933
4199	14433	19932
4200	14436	19927
4201	14440	19925
4202	14445	19923
4203	14448	19919
4204	14450	19914
4205	14454	19911
4206	14457	19907
4207	14460	19903
4208	14463	19899
4209	14465	19894
4210	14468	19890
4211	14472	19887
4212	14475	19884
4213	14479	19881
4214	14483	19878
4215	14488	19876
4216	14491	19872
4217	14494	19868
4218	14497	19865
4219	14500	19860
4220	14505	19859
4221	14507	19854
4222	14510	19850
4223	14513	19845
4224	14515	19840
4225	14520	19839
4226	14524	19836
4227	14529	19834
4228	14531	19830
4229	14535	19827
4230	14538	19823
4231	14540	19818
4232	14543	19813
4233	14545	19808
4234	14548	19803
4235	14552	19802
4236	14555	19797
4237	14557	19792
4238	14560	19788
4239	14562	19783
4240	14567	19781
4241	14571	19778
4242	14575	19776
4243	14578	19772
4244	14582	19769
4245	14586	19767
4246	14589	19763
4247	14593	19760
4248	14596	19755
4249	14600	19753
4250	14603	19749
4251	14605	19744
4252	14608	19739
4253	14610	19735
4254	14616	19734
4255	14620	19731
4256	14624	19729
4257	14627	19725
4258	14631	19722
4259	14633	19718
4260	14636	19713
4261	14639	19708
4262	14641	19704
4263	14644	19699
4264	14648	19697
4265	14651	19693
4266	14653	19688
4267	14656	19683
4268	14659	19679
4269	14663	19677
4270	14665	19672
4271	14668	19667
4272	14670	19662
4273	14674	19659
4274	14676	19654
4275	14681	19653
4276	14686	19652
4277	14689	19648
4278	14694	19646
4279	14698	19643
4280	14702	19641
4281	14705	19637
4282	14709	19634
4283	14712	19630
4284	14715	19625
4285	14717	19621
4286	14720	19616
4287	14722	19612
4288	14727	19609
4289	14729	19605
4290	14732	19600
4291	14734	19595
4292	14737	19591
4293	14739	19586
4294	14743	19584
4295	14747	19580
4296	14751	19578
4297	14754	19573
4298	14757	19570
4299	14760	19566
4300	14763	19561
4301	14765	19557
4302	14768	19552
4303	14770	19547
4304	14775	19546
4305	14777	19541
4306	14780	19536
4307	14782	19532
4308	14785	19527
4309	14788	19523
4310	14791	19520
4311	14795	19517
4312	14800	19515
4313	14803	19511
4314	14807	19508
4315	14812	19507
4316	14815	19503
4317	14819	19500
4318	14822	19496
4319	14824	19491
4320	14827	19487
4321	14829	19482
4322	14832	19477
4323	14836	19475
4324	14839	19470
4325	14841	19466
4326	14843	19461
4327	14846	19456
4328	14848	19451
4329	14853	19449
4330	14855	19445
4331	14858	19440
4332	14860	19435
4333	14863	19431
4334	14868	19429
4335	14872	19427
4336	14876	19424
4337	14879	19420
4338	14883	19417
4339	14886	19413
4340	14889	19409
4341	14892	19406
4342	14895	19402
4343	14902	19403
4344	14907	19402
4345	14912	19400
4346	14916	19398
4347	14919	19393
4348	14921	19388
4349	14924	19384
4350	14926	19379
4351	14931	19378
4352	14934	19374
4353	14937	19369
4354	14939	19364
4355	14941	19360
4356	14946	19358
4357	14951	19356
4358	14953	19351
4359	14956	19347
4360	14960	19344
4361	14966	19343
4362	14969	19341
4363	14974	19338
4364	14976	19334
4365	14980	19331
4366	14984	19327
4367	14988	19326
4368	14991	19321
4369	14996	19319
4370	14999	19316
4371	15004	19315
4372	15007	19310
4373	15011	19308
4374	15015	19305
4375	15020	19303
4376	15022	19299
4377	15026	19296
4378	15029	19292
4379	15031	19287
4380	15034	19283
4381	15036	19278
4382	15039	19274
4383	15044	19271
4384	15046	19267
4385	15049	19262
4386	15052	19258
4387	15054	19254
4388	15058	19251
4389	15062	19248
4390	15067	19246
4391	15070	19242
4392	15074	19239
4393	15077	19236
4394	15080	19232
4395	15083	19228
4396	15086	19224
4397	15090	19222
4398	15093	19217
4399	15096	19213
4400	15098	19208
4401	15101	19204
4402	15104	19200
4403	15107	19196
4404	15110	19192
4405	15113	19188
4406	15117	19185
4407	15123	19185
4408	15126	19181
4409	15128	19176
4410	15131	19171
4411	15133	19167
4412	15137	19164
4413	15140	19160
4414	15143	19156
4415	15145	19151
4416	15148	19146
4417	15150	19142
4418	15155	19141
4419	15161	19140
4420	15165	19138
4421	15170	19136
4422	15173	19132
4423	15177	19129
4424	15180	19125
4425	15183	19121
4426	15188	19120
4427	15192	19117
4428	15196	19115
4429	15199	19110
4430	15204	19109
4431	15208	19106
4432	15212	19104
4433	15214	19099
4434	15219	19097
4435	15222	19093
4436	15225	19089
4437	15227	19084
4438	15230	19079
4439	15234	19077
4440	15236	19072
4441	15239	19068
4442	15242	19063
4443	15244	19059
4444	15246	19054
4445	15251	19052
4446	15255	19049
4447	15258	19045
4448	15261	19041
4449	15266	19040
4450	15269	19035
4451	15272	19031
4452	15274	19027
4453	15277	19022
4454	15282	19021
4455	15284	19016
4456	15288	19013
4457	15292	19010
4458	15295	19006
4459	15299	19003
4460	15301	18999
4461	15304	18994
4462	15306	18990
4463	15310	18986
4464	15315	18986
4465	15320	18983
4466	15322	18979
4467	15325	18974
4468	15327	18970
4469	15331	18967
4470	15334	18963
4471	15336	18958
4472	15339	18954
4473	15342	18949
4474	15346	18947
4475	15349	18943
4476	15352	18939
4477	15357	18937
4478	15359	18933
4479	15362	18929
4480	15365	18924
4481	15368	18920
4482	15370	18915
4483	15373	18911
4484	15377	18909
4485	15380	18905
4486	15384	18902
4487	15387	18898
4488	15390	18894
4489	15394	18892
4490	15397	18887
4491	15400	18883
4492	15404	18880
4493	15413	18885
4494	15416	18880
4495	15419	18875
4496	15421	18871
4497	15425	18868
4498	15428	18864
4499	15431	18860
4500	15433	18855
4501	15436	18851
4502	15438	18847
4503	15443	18844
4504	15446	18841
4505	15451	18839
4506	15453	18834
4507	15457	18832
4508	15460	18827
4509	15463	18823
4510	15465	18818
4511	15468	18814
4512	15470	18809
4513	15475	18807
4514	15478	18803
4515	15480	18798
4516	15482	18793
4517	15485	18789
4518	15489	18787
4519	15494	18785
4520	15499	18784
4521	15502	18780
4522	15507	18778
4523	15509	18773
4524	15512	18768
4525	15514	18764
4526	15517	18759
4527	15522	18758
4528	15524	18753
4529	15527	18749
4530	15529	18744
4531	15531	18739
4532	15534	18735
4533	15540	18734
4534	15544	18731
4535	15548	18729
4536	15552	18727
4537	15555	18722
4538	15557	18717
4539	15559	18712
4540	15562	18708
4541	15565	18704
4542	15569	18701
4543	15571	18697
4544	15574	18692
4545	15577	18688
4546	15580	18684
4547	15582	18679
4548	15586	18677
4549	15589	18673
4550	15592	18669
4551	15596	18666
4552	15602	18666
4553	15607	18664
4554	15610	18660
4555	15613	18656
4556	15617	18653
4557	15620	18649
4558	15622	18644
4559	15625	18640
4560	15627	18635
4561	15630	18631
4562	15634	18629
4563	15638	18626
4564	15641	18622
4565	15645	18619
4566	15649	18616
4567	15652	18612
4568	15654	18608
4569	15657	18603
4570	15660	18599
4571	15662	18594
4572	15666	18592
4573	15669	18588
4574	15672	18584
4575	15674	18579
4576	15677	18574
4577	15681	18572
4578	15683	18568
4579	15686	18564
4580	15690	18560
4581	15693	18557
4582	15699	18555
4583	15702	18552
4584	15705	18548
4585	15708	18545
4586	15713	18543
4587	15715	18538
4588	15719	18535
4589	15722	18531
4590	15724	18526
4591	15728	18523
4592	15731	18519
4593	15735	18516
4594	15739	18514
4595	15743	18511
4596	15746	18507
4597	15748	18502
4598	15751	18498
4599	15754	18493
4600	15756	18489
4601	15761	18487
4602	15763	18483
4603	15766	18478
4604	15768	18473
4605	15771	18469
4606	15773	18464
4607	15778	18463
4608	15781	18458
4609	15783	18454
4610	15786	18449
4611	15788	18444
4612	15793	18442
4613	15797	18440
4614	15802	18439
4615	15805	18435
4616	15809	18432
4617	15812	18428
4618	15814	18423
4619	15817	18419
4620	15819	18414
4621	15824	18412
4622	15827	18408
4623	15829	18404
4624	15832	18399
4625	15834	18395
4626	15838	18392
4627	15841	18388
4628	15844	18383
4629	15846	18379
4630	15849	18375
4631	15852	18371
4632	15856	18368
4633	15860	18365
4634	15863	18361
4635	15867	18358
4636	15870	18354
4637	15873	18351
4638	15876	18347
4639	15879	18343
4640	15886	18344
4641	15890	18341
4642	15894	18339
4643	15899	18337
4644	15902	18333
4645	15906	18330
4646	15910	18327
4647	15922	18334
4648	15925	18330
4649	15928	18326
4650	15931	18322
4651	15934	18318
4652	15936	18313
4653	15939	18309
4654	15941	18304
4655	15946	18302
4656	15950	18299
4657	15954	18297
4658	15957	18293
4659	15960	18289
4660	15963	18285
4661	15965	18280
4662	15968	18276
4663	15970	18271
4664	15973	18267
4665	15977	18265
4666	15980	18261
4667	15984	18258
4668	15988	18255
4669	15991	18251
4670	15995	18248
4671	15998	18244
4672	16002	18242
4673	16005	18238
4674	16009	18235
4675	16012	18231
4676	16015	18227
4677	16017	18222
4678	16020	18218
4679	16022	18214
4680	16026	18210
4681	16029	18206
4682	16032	18202
4683	16035	18198
4684	16040	18197
4685	16043	18193
4686	16046	18189
4687	16048	18184
4688	16051	18180
4689	16053	18175
4690	16058	18173
4691	16060	18169
4692	16063	18165
4693	16065	18160
4694	16068	18155
4695	16072	18153
4696	16075	18149
4697	16079	18146
4698	16083	18143
4699	16085	18139
4700	16090	18137
4701	16093	18133
4702	16096	18129
4703	16099	18126
4704	16102	18121
4705	16107	18119
4706	16109	18115
4707	16112	18111
4708	16114	18106
4709	16117	18102
4710	16122	18100
4711	16124	18095
4712	16126	18091
4713	16130	18087
4714	16133	18084
4715	16140	18084
4716	16145	18082
4717	16148	18079
4718	16154	18078
4719	16158	18076
4720	16163	18074
4721	16168	18072
4722	16171	18068
4723	16174	18064
4724	16177	18060
4725	16181	18057
4726	16185	18055
4727	16188	18051
4728	16191	18047
4729	16195	18044
4730	16197	18039
4731	16202	18037
4732	16206	18034
4733	16210	18032
4734	16213	18028
4735	16217	18025
4736	16220	18021
4737	16222	18016
4738	16225	18012
4739	16228	18008
4740	16233	18006
4741	16236	18003
4742	16238	17998
4743	16242	17994
4744	16245	17991
4745	16249	17988
4746	16251	17983
4747	16254	17979
4748	16257	17976
4749	16261	17973
4750	16267	17972
4751	16270	17968
4752	16273	17964
4753	16275	17960
4754	16278	17955
4755	16281	17951
4756	16283	17947
4757	16286	17943
4758	16289	17939
4759	16291	17934
4760	16296	17932
4761	16300	17930
4762	16305	17928
4763	16309	17925
4764	16313	17922
4765	16315	17917
4766	16318	17913
4767	16320	17908
4768	16323	17904
4769	16327	17902
4770	16330	17898
4771	16332	17893
4772	16335	17889
4773	16338	17884
4774	16340	17880
4775	16344	17877
4776	16347	17873
4777	16351	17870
4778	16355	17868
4779	16359	17865
4780	16362	17861
4781	16365	17857
4782	16367	17852
4783	16370	17848
4784	16374	17845
4785	16377	17842
4786	16380	17838
4787	16382	17833
4788	16385	17829
4789	16388	17825
4790	16393	17824
4791	16398	17822
4792	16403	17820
4793	16408	17818
4794	16410	17814
