iter	RMSE
3222	25322.05543
3223	25321.45997
3224	25321.23479
3225	25311.34357
3226	25311.13723
3227	25310.96061
3228	25310.77351
3229	25310.56946
3230	25310.35025
3231	25310.12905
3232	25309.92281
3233	25309.72095
3234	25306.93593
3235	25304.65094
3236	25304.43221
3237	25303.79591
3238	25299.06535
3239	25298.88627
3240	25297.7954
3241	25297.58659
3242	25297.18394
3243	25297.00841
3244	25296.82763
3245	25296.51168
3246	25296.33622
3247	25293.80914
3248	25293.16579
3249	25292.75024
3250	25292.34937
3251	25291.95986
3252	25291.73794
3253	25291.35613
3254	25290.9672
3255	25290.73041
3256	25290.44321
3257	25290.26173
3258	25290.08344
3259	25289.90864
3260	25289.7334
3261	25289.4577
3262	25289.23852
3263	25288.85624
3264	25288.63327
3265	25287.98265
3266	25287.7653
3267	25287.14129
3268	25283.43167
3269	25283.25729
3270	25282.52716
3271	25282.34653
3272	25281.96496
3273	25281.66137
3274	25276.39092
3275	25276.17445
3276	25275.79022
3277	25275.61438
3278	25275.246
3279	25275.02773
3280	25274.63484
3281	25274.25224
3282	25274.06792
3283	25273.85152
3284	25273.55364
3285	25273.3792
3286	25267.65369
3287	25267.02798
3288	25266.81638
3289	25266.63626
3290	25266.46108
3291	25264.51348
3292	25264.12697
3293	25263.9522
3294	25259.25786
3295	25259.08318
3296	25258.03433
3297	25257.83426
3298	25257.39992
3299	25257.18285
3300	25256.96155
3301	25254.98672
3302	25254.79859
3303	25254.41873
3304	25254.23911
3305	25249.6846
3306	25249.31321
3307	25244.68679
3308	25244.31579
3309	25243.9345
3310	25243.76096
3311	25242.45565
3312	25239.92786
3313	25239.5418
3314	25234.65149
3315	25230.88626
3316	25230.70609
3317	25230.07599
3318	25229.70077
3319	25224.08725
3320	25223.8709
3321	25219.95488
3322	25219.75479
3323	25219.57372
3324	25219.20555
3325	25217.33624
3326	25217.16248
3327	25216.97496
3328	25216.77589
3329	25216.56064
3330	25215.98203
3331	25215.61042
3332	25215.42979
3333	25215.21515
3334	25215.00003
3335	25210.40376
3336	25208.38386
3337	25203.1771
3338	25202.96358
3339	25202.5824
3340	25202.38033
3341	25201.98736
3342	25201.40881
3343	25201.19121
3344	25199.22596
3345	25198.5113
3346	25193.7109
3347	25193.49429
3348	25193.31249
3349	25192.94801
3350	25188.53438
3351	25188.14639
3352	25187.92933
3353	25187.21613
3354	25186.44304
3355	25186.26268
3356	25184.03401
3357	25183.45969
3358	25183.24518
3359	25182.86459
3360	25182.65237
3361	25182.43947
3362	25182.07204
3363	25181.85405
3364	25181.28092
3365	25181.08149
3366	25180.729
3367	25180.51287
3368	25176.91845
3369	25175.02137
3370	25174.80383
3371	25174.43401
3372	25174.25758
3373	25169.60051
3374	25169.42738
3375	25168.85425
3376	25168.6513
3377	25168.28322
3378	25167.91014
3379	25166.02232
3380	25165.80965
3381	25163.25244
3382	25162.88221
3383	25162.67112
3384	25162.30852
3385	25160.42747
3386	25160.23058
3387	25159.85624
3388	25159.64541
3389	25159.26694
3390	25158.89013
3391	25157.22952
3392	25156.65979
3393	25156.45278
3394	25156.24163
3395	25156.0187
3396	25151.29542
3397	25150.91331
3398	25148.26681
3399	25140.57764
3400	25138.76518
3401	25138.37021
3402	25133.5445
3403	25132.26831
3404	25130.61533
3405	25130.2659
3406	25130.05396
3407	25129.35181
3408	25127.373
3409	25127.16299
3410	25126.94089
3411	25125.29172
3412	25124.92514
3413	25124.54425
3414	25122.40799
3415	25117.61804
3416	25117.25926
3417	25116.8959
3418	25116.5322
3419	25116.1343
3420	25115.7714
3421	25110.02243
3422	25105.29433
3423	25104.93607
3424	25104.36846
3425	25104.00301
3426	25102.14859
3427	25101.78639
3428	25101.61147
3429	25097.23985
3430	25097.06733
3431	25096.69023
3432	25096.46352
3433	25094.55264
3434	25093.98976
3435	25092.08352
3436	25091.29965
3437	25086.95636
3438	25078.53147
3439	25078.3334
3440	25078.11926
3441	25077.42253
3442	25077.04846
3443	25070.28527
3444	25070.10743
3445	25061.46192
3446	25061.28407
3447	25060.92087
3448	25055.75666
3449	25055.15224
3450	25054.59107
3451	25054.37309
3452	25054.06715
3453	25053.70307
3454	25053.32537
3455	25053.10284
3456	25052.8937
3457	25052.52916
3458	25052.1752
3459	25044.53539
3460	25044.32389
3461	25044.11409
3462	25036.80763
3463	25036.59979
3464	25035.98291
3465	25035.61996
3466	25035.01852
3467	25034.8424
3468	25034.6351
3469	25032.73092
3470	25032.35945
3471	25031.02358
3472	25030.84782
3473	25030.6645
3474	25028.05933
3475	25027.47283
3476	25026.87821
3477	25026.70648
3478	25026.53674
3479	25026.32349
3480	25026.14698
3481	25025.45511
3482	25025.24843
3483	25024.55705
3484	25024.19715
3485	25020.63724
3486	25020.07767
3487	25018.51573
3488	25018.31098
3489	25016.43683
3490	25015.7471
3491	25015.57073
3492	25015.01439
3493	25014.32541
3494	25013.73432
3495	25013.56311
3496	25013.35641
3497	25013.0089
3498	25012.8031
3499	25010.20631
3500	25004.91005
3501	25004.70289
3502	25004.34481
3503	25004.17574
3504	25003.80997
3505	25003.16946
3506	25002.48247
3507	25001.87289
3508	24999.72597
3509	24990.82114
3510	24980.51547
3511	24979.25931
3512	24979.0554
3513	24978.74813
3514	24978.54746
3515	24978.34086
3516	24978.13143
3517	24977.95436
3518	24973.57735
3519	24973.40271
3520	24973.19621
3521	24972.98768
3522	24972.77842
3523	24972.17009
3524	24963.78254
3525	24963.60979
3526	24961.71255
3527	24960.08831
3528	24959.51832
3529	24957.70161
3530	24957.36154
3531	24957.15675
3532	24956.98154
3533	24956.77538
3534	24956.42115
3535	24953.84079
3536	24953.47547
3537	24953.26938
3538	24953.07954
3539	24951.27018
3540	24950.92356
3541	24949.12279
3542	24947.80401
3543	24947.62908
3544	24946.0046
3545	24944.93597
3546	24944.74021
3547	24944.53539
3548	24939.84484
3549	24939.63954
3550	24939.46317
3551	24938.91327
3552	24938.36263
3553	24938.19497
3554	24937.84043
3555	24937.2758
3556	24936.91586
3557	24935.84874
3558	24935.64253
3559	24935.28772
3560	24935.11886
3561	24934.84275
3562	24934.16287
3563	24933.61562
3564	24933.42587
3565	24933.06066
3566	24932.69993
3567	24931.63535
3568	24931.27539
3569	24930.59714
3570	24930.39423
3571	24929.84966
3572	24929.48494
3573	24929.1329
3574	24928.77464
3575	24921.3455
3576	24921.17201
3577	24913.92385
3578	24913.72014
3579	24913.51626
3580	24913.31381
3581	24913.1168
3582	24912.91037
3583	24912.50881
3584	24911.96402
3585	24910.36463
3586	24909.8033
3587	24908.88124
3588	24908.52957
3589	24908.17319
3590	24907.82357
3591	24907.62025
3592	24907.32632
3593	24907.10771
3594	24906.91967
3595	24906.35797
3596	24906.16809
3597	24901.0043
3598	24900.80284
3599	24900.63389
3600	24899.95945
3601	24899.59491
3602	24899.42129
3603	24899.06415
3604	24898.85879
3605	24898.6714
3606	24898.32208
3607	24897.96676
3608	24897.76581
3609	24897.5612
3610	24897.3957
3611	24892.26761
3612	24889.70305
3613	24889.50421
3614	24880.72221
3615	24880.5082
3616	24880.16001
3617	24878.33392
3618	24878.05579
3619	24874.60533
3620	24874.01075
3621	24873.80953
3622	24873.13787
3623	24872.93661
3624	24870.30119
3625	24870.09793
3626	24869.89756
3627	24869.54941
3628	24867.42753
3629	24867.07966
3630	24866.72942
3631	24866.34511
3632	24865.77939
3633	24865.2044
3634	24865.03275
3635	24864.83736
3636	24857.31034
3637	24856.72001
3638	24856.0521
3639	24855.77886
3640	24855.61189
3641	24855.27291
3642	24855.0883
3643	24854.9222
3644	24854.57694
3645	24854.41218
3646	24854.21836
3647	24853.68879
3648	24853.12599
3649	24852.90868
3650	24852.57388
3651	24851.36523
3652	24851.03029
3653	24849.99806
3654	24849.64661
3655	24849.44465
3656	24848.77944
3657	24848.11228
3658	24844.76643
3659	24844.10213
3660	24843.90231
3661	24842.6982
3662	24842.49569
3663	24842.29548
3664	24842.09716
3665	24841.74498
3666	24841.54656
3667	24841.20614
3668	24840.54302
3669	24840.35777
3670	24840.14791
3671	24839.79677
3672	24839.59884
3673	24839.40092
3674	24839.21667
3675	24839.01499
3676	24838.81591
3677	24838.47189
3678	24829.81776
3679	24821.55316
3680	24821.36818
3681	24821.17006
3682	24820.64439
3683	24815.34653
3684	24815.14769
3685	24814.23542
3686	24813.13548
3687	24811.03871
3688	24809.23994
3689	24805.15022
3690	24804.98738
3691	24804.79008
3692	24804.45054
3693	24804.09575
3694	24803.75584
3695	24803.57088
3696	24803.23361
3697	24802.70421
3698	24802.35892
3699	24795.74312
3700	24795.54439
3701	24795.20783
3702	24794.85527
3703	24794.66135
3704	24793.518
3705	24791.94105
3706	24791.5801
3707	24791.39545
3708	24791.21106
3709	24790.55353
3710	24790.20665
3711	24790.01041
3712	24789.81566
3713	24789.65267
3714	24789.31749
3715	24789.14866
3716	24788.98224
3717	24787.01237
3718	24784.95756
3719	24784.61085
3720	24781.2014
3721	24780.54518
3722	24780.34826
3723	24779.81207
3724	24771.29733
3725	24771.10101
3726	24769.89939
3727	24769.70242
3728	24769.18329
3729	24768.84579
3730	24768.49968
3731	24768.33877
3732	24768.14234
3733	24767.94568
3734	24767.77773
3735	24761.53741
3736	24761.19236
3737	24758.6406
3738	24758.44448
3739	24758.11446
3740	24757.59588
3741	24752.78156
3742	24752.22928
3743	24743.95182
3744	24743.75481
3745	24743.57389
3746	24743.0153
3747	24742.66218
3748	24740.92022
3749	24736.84492
3750	24736.50205
3751	24736.16694
3752	24731.99656
3753	24731.72139
3754	24731.50889
3755	24731.17222
3756	24730.97775
3757	24730.77168
3758	24730.57726
3759	24730.4105
3760	24729.85423
3761	24729.68284
3762	24729.03196
3763	24728.83761
3764	24728.67128
3765	24725.2309
3766	24717.79055
3767	24717.59487
3768	24712.90927
3769	24711.11467
3770	24710.46502
3771	24710.26951
3772	24709.62035
3773	24708.21908
3774	24708.02524
3775	24707.85411
3776	24707.31155
3777	24707.04295
3778	24706.48975
3779	24703.92644
3780	24703.74064
3781	24703.53742
3782	24703.35751
3783	24697.47063
3784	24697.26958
3785	24696.38749
3786	24696.22004
3787	24696.05419
3788	24694.30661
3789	24693.78721
3790	24693.62702
3791	24692.98023
3792	24692.78707
3793	24688.76024
3794	24688.47435
3795	24688.14276
3796	24687.80732
3797	24687.64775
3798	24687.45365
3799	24687.29416
3800	24687.10013
3801	24686.93276
3802	24686.77345
3803	24685.57795
3804	24684.93237
3805	24684.77317
3806	24684.57935
3807	24684.41626
3808	24684.23847
3809	24684.04475
3810	24683.39976
3811	24683.07787
3812	24682.51123
3813	24682.3455
3814	24681.99371
3815	24679.42937
3816	24677.36508
3817	24674.95309
3818	24674.42754
3819	24673.86236
3820	24671.37485
3821	24671.20996
3822	24670.87427
3823	24670.53938
3824	24669.89727
3825	24669.72435
3826	24665.71943
3827	24665.51391
3828	24665.30591
3829	24664.76017
3830	24663.02287
3831	24661.28691
3832	24661.08837
3833	24660.91847
3834	24660.72697
3835	24658.99446
3836	24658.80315
3837	24658.59931
3838	24658.41171
3839	24658.2425
3840	24649.85132
3841	24649.66025
3842	24649.47918
3843	24647.90448
3844	24647.7134
3845	24646.0294
3846	24645.38905
3847	24643.39074
3848	24641.62406
3849	24641.42926
3850	24641.26972
3851	24640.98603
3852	24638.89639
3853	24638.62884
3854	24638.12531
3855	24637.94138
3856	24637.40794
3857	24637.21536
3858	24631.26399
3859	24631.10637
3860	24630.93792
3861	24630.60071
3862	24630.28145
3863	24629.64337
3864	24629.4793
3865	24629.28838
3866	24627.33498
3867	24625.78117
3868	24625.59118
3869	24625.27711
3870	24625.08593
3871	24624.75251
3872	24624.59533
3873	24624.40518
3874	24621.9404
3875	24621.40076
3876	24619.72853
3877	24619.39869
3878	24617.68503
3879	24612.79165
3880	24612.62888
3881	24610.65985
3882	24610.47029
3883	24609.83447
3884	24609.67505
3885	24609.48524
3886	24609.15532
3887	24608.99274
3888	24608.3576
3889	24608.18269
3890	24606.46936
3891	24602.94741
3892	24602.3133
3893	24602.12434
3894	24601.9594
3895	24601.77007
3896	24601.58106
3897	24601.39068
3898	24600.85462
3899	24600.22149
3900	24600.03192
3901	24599.76771
3902	24599.44562
3903	24598.92014
3904	24598.59788
3905	24596.90877
3906	24596.74653
3907	24596.11496
3908	24591.30326
3909	24590.67211
3910	24590.51549
3911	24589.96276
3912	24585.44112
3913	24585.24973
3914	24584.93177
3915	24584.73941
3916	24584.57045
3917	24582.86553
3918	24581.70442
3919	24581.52359
3920	24580.39891
3921	24578.46853
3922	24574.34085
3923	24573.71201
3924	24573.54941
3925	24573.28014
3926	24572.9122
3927	24572.60002
3928	24572.09635
3929	24571.60419
3930	24571.27906
3931	24571.09132
3932	24569.93499
3933	24562.77106
3934	24561.03877
3935	24560.04263
3936	24559.41579
3937	24558.88685
3938	24558.37814
3939	24558.1753
3940	24557.57458
3941	24557.38647
3942	24557.05994
3943	24556.90387
3944	24550.29584
3945	24550.10869
3946	24549.92177
3947	24549.37198
3948	24549.06578
3949	24547.89351
3950	24547.40286
3951	24543.42991
3952	24542.92069
3953	24542.43371
3954	24542.26046
3955	24542.10414
3956	24540.3277
3957	24539.98887
3958	24539.82809
3959	24539.20458
3960	24538.05232
3961	24537.42931
3962	24537.27003
3963	24535.74517
3964	24535.58354
3965	24535.39757
3966	24535.23597
3967	24535.04971
3968	24534.50609
3969	24534.31698
3970	24533.69528
3971	24533.07396
3972	24532.91151
3973	24531.39085
3974	24528.88754
3975	24523.58044
3976	24523.26335
3977	24519.37822
3978	24519.22273
3979	24519.06524
3980	24517.37709
3981	24516.75736
3982	24514.81747
3983	24514.1982
3984	24514.00946
3985	24513.82338
3986	24513.51581
3987	24512.8972
3988	24512.27898
3989	24511.96026
3990	24511.68094
3991	24503.40883
3992	24503.23709
3993	24503.05044
3994	24496.53657
3995	24496.3818
3996	24496.06681
3997	24495.8776
3998	24495.71953
3999	24494.0403
4000	24493.88691
4001	24492.36859
4002	24491.82534
4003	24490.35048
4004	24490.19728
4005	24490.04292
4006	24489.71956
4007	24489.39589
4008	24481.84174
4009	24481.67887
4010	24481.49514
4011	24481.34164
4012	24481.01919
4013	24480.82406
4014	24480.2073
4015	24480.05082
4016	24479.85925
4017	24477.75574
4018	24477.44938
4019	24474.17346
4020	24473.99023
4021	24473.80279
4022	24473.30663
4023	24472.98821
4024	24465.51831
4025	24465.33637
4026	24465.13762
4027	24463.13304
4028	24462.94936
4029	24461.46901
4030	24461.28577
4031	24461.12635
4032	24460.59132
4033	24460.43737
4034	24455.82158
4035	24455.63761
4036	24453.77477
4037	24452.6292
4038	24452.4374
4039	24450.73098
4040	24450.56503
4041	24450.40698
4042	24449.79385
4043	24447.88417
4044	24447.61622
4045	24445.88729
4046	24444.22998
4047	24443.08759
4048	24442.77199
4049	24441.27117
4050	24440.96397
4051	24440.80623
4052	24438.57888
4053	24438.39587
4054	24438.22058
4055	24437.60955
4056	24437.30236
4057	24436.69187
4058	24436.43241
4059	24436.27666
4060	24436.12445
4061	24435.86463
4062	24435.25486
4063	24434.66796
4064	24434.35329
4065	24434.19879
4066	24434.0291
4067	24432.28901
4068	24432.10792
4069	24431.92577
4070	24430.66145
4071	24430.4031
4072	24428.62355
4073	24428.43983
4074	24427.83217
4075	24426.0003
4076	24419.21695
4077	24417.50821
4078	24415.60758
4079	24413.94969
4080	24411.10205
4081	24406.77156
4082	24406.46528
4083	24406.1376
4084	24405.83422
4085	24405.53223
4086	24405.35138
4087	24404.74477
4088	24404.5604
4089	24403.13989
4090	24402.95821
4091	24402.77307
4092	24402.16706
4093	24401.98649
4094	24400.33507
4095	24399.72941
4096	24399.57811
4097	24398.09962
4098	24397.57475
4099	24397.26477
4100	24390.03283
4101	24389.72749
4102	24389.23084
4103	24389.04995
4104	24388.79365
4105	24387.9516
4106	24386.07074
4107	24385.89675
4108	24385.71563
4109	24384.24093
4110	24382.36533
4111	24377.74748
4112	24377.5673
4113	24377.40968
4114	24377.22843
4115	24377.05469
4116	24375.55743
4117	24375.36887
4118	24373.50817
4119	24371.10698
4120	24370.61907
4121	24363.66969
4122	24362.03243
4123	24361.85235
4124	24361.38556
4125	24361.07538
4126	24359.60601
4127	24358.22823
4128	24356.36361
4129	24356.19931
4130	24355.89656
4131	24355.7459
4132	24353.30354
4133	24351.63017
4134	24351.02848
4135	24350.84853
4136	24349.39159
4137	24349.23638
4138	24349.05748
4139	24348.45632
4140	24348.27815
4141	24347.05232
4142	24346.89953
4143	24346.73199
4144	24346.55299
4145	24346.40047
4146	24346.21557
4147	24345.6152
4148	24344.45659
4149	24344.30671
4150	24344.15675
4151	24344.00072
4152	24342.37411
4153	24342.19558
4154	24341.5957
4155	24339.1636
4156	24338.98529
4157	24338.68011
4158	24338.50231
4159	24338.19802
4160	24337.71035
4161	24337.03333
4162	24336.51689
4163	24336.21211
4164	24335.91326
4165	24332.52905
4166	24329.2064
4167	24321.82847
4168	24321.66778
4169	24319.82296
4170	24319.66614
4171	24319.48953
4172	24317.87212
4173	24315.90613
4174	24314.4241
4175	24314.22781
4176	24313.90687
4177	24313.72964
4178	24311.41466
4179	24306.63262
4180	24306.48328
4181	24306.32911
4182	24305.87436
4183	24305.27919
4184	24304.97317
4185	24304.79672
4186	24303.18627
4187	24302.59159
4188	24302.10885
4189	24300.85679
4190	24300.28619
4191	24297.26719
4192	24297.09052
4193	24295.7201
4194	24295.43036
4195	24294.60391
4196	24294.42695
4197	24293.83389
4198	24293.65631
4199	24293.20396
4200	24292.55554
4201	24292.40343
4202	24292.2266
4203	24288.1644
4204	24288.00721
4205	24283.15921
4206	24283.00807
4207	24281.40568
4208	24279.80625
4209	24279.62965
4210	24278.512
4211	24278.21707
4212	24277.06981
4213	24275.64734
4214	24274.28871
4215	24274.11251
4216	24273.95931
4217	24271.94593
4218	24271.30007
4219	24270.15543
4220	24269.70431
4221	24269.52564
4222	24269.03789
4223	24268.86007
4224	24268.68815
4225	24268.53482
4226	24266.72582
4227	24265.14599
4228	24264.5554
4229	24263.08979
4230	24262.93838
4231	24262.78525
4232	24260.98188
4233	24260.80663
4234	24258.66221
4235	24258.48748
4236	24255.47222
4237	24254.9968
4238	24254.70108
4239	24254.53335
4240	24254.08009
4241	24248.28176
4242	24248.13007
4243	24247.95475
4244	24246.15722
4245	24245.98196
4246	24237.71493
4247	24230.24034
4248	24229.13864
4249	24228.96356
4250	24228.78929
4251	24228.64343
4252	24228.3974
4253	24226.9704
4254	24226.79086
4255	24226.62353
4256	24226.14991
4257	24224.80713
4258	24224.21923
4259	24224.07333
4260	24223.92512
4261	24223.76859
4262	24223.61591
4263	24222.03765
4264	24221.8522
4265	24220.0636
4266	24219.90936
4267	24219.53828
4268	24219.37169
4269	24219.217
4270	24219.04387
4271	24218.74024
4272	24217.16742
4273	24216.92287
4274	24216.39568
4275	24215.29849
4276	24215.12467
4277	24214.97325
4278	24210.54693
4279	24210.37365
4280	24210.2218
4281	24210.06567
4282	24207.80142
4283	24206.23372
4284	24205.76183
4285	24200.116
4286	24195.83505
4287	24195.66149
4288	24194.09572
4289	24192.53145
4290	24192.35903
4291	24192.05754
4292	24191.75594
4293	24191.60789
4294	24191.44422
4295	24185.60941
4296	24185.45986
4297	24185.28741
4298	24182.31306
4299	24182.00658
4300	24181.42114
4301	24181.24855
4302	24181.06867
4303	24180.61809
4304	24180.46912
4305	24180.29172
4306	24178.7339
4307	24177.03744
4308	24176.58194
4309	24176.41245
4310	24176.23488
4311	24176.08417
4312	24175.28675
4313	24174.70273
4314	24174.39443
4315	24173.01458
4316	24172.8709
4317	24172.6985
4318	24172.16375
4319	24172.01391
4320	24170.69767
4321	24170.55385
4322	24167.10791
4323	24166.4348
4324	24164.737
4325	24164.5933
4326	24164.44603
4327	24163.86304
4328	24163.69206
4329	24163.23712
4330	24162.95999
4331	24162.79296
4332	24162.31033
4333	24162.14083
4334	24158.2445
4335	24158.07063
4336	24150.8524
4337	24148.96221
4338	24141.87527
4339	24141.71783
4340	24141.54638
4341	24141.39704
4342	24141.24867
4343	24140.45587
4344	24138.90583
4345	24138.60773
4346	24138.45857
4347	24137.6006
4348	24137.34199
4349	24137.17042
4350	24137.00014
4351	24136.53492
4352	24136.36348
4353	24136.19325
4354	24136.02187
4355	24135.87961
4356	24135.72326
4357	24128.63849
4358	24120.8119
4359	24120.66975
4360	24118.91668
4361	24118.46419
4362	24118.27583
4363	24115.18601
4364	24115.04153
4365	24114.88322
4366	24114.72738
4367	24114.45423
4368	24113.9905
4369	24113.70981
4370	24113.38919
4371	24111.16506
4372	24110.73273
4373	24110.57659
4374	24110.42755
4375	24110.27221
4376	24110.10219
4377	24109.56732
4378	24109.39796
4379	24109.25283
4380	24108.7135
4381	24107.08804
4382	24106.928
4383	24100.56137
4384	24099.0249
4385	24098.85586
4386	24094.9088
4387	24093.37512
4388	24093.0923
4389	24092.94506
4390	24092.70671
4391	24092.46301
4392	24088.67526
4393	24088.50499
4394	24088.33509
4395	24087.89163
4396	24087.74431
4397	24086.21483
4398	24085.76453
4399	24085.32501
4400	24083.97549
4401	24083.80578
4402	24083.02247
4403	24081.49841
4404	24079.97708
4405	24076.61454
4406	24076.44589
4407	24075.6651
4408	24075.2211
4409	24075.05213
4410	24074.8965
4411	24074.72714
4412	24073.6402
4413	24069.32306
4414	24065.20892
4415	24064.77524
4416	24064.33765
4417	24062.99958
4418	24062.74902
4419	24058.91795
4420	24058.74987
4421	24058.57464
4422	24058.4054
4423	24057.97128
4424	24057.80343
4425	24057.52379
4426	24057.36882
4427	24057.22145
4428	24057.04657
4429	24055.97776
4430	24055.80787
4431	24052.92847
4432	24051.85179
4433	24050.34208
4434	24049.90388
4435	24049.64517
4436	24048.31454
4437	24046.13126
4438	24045.11091
4439	24043.65083
4440	24042.32598
4441	24042.18368
4442	24041.94799
4443	24040.53789
4444	24040.27281
4445	24038.77401
4446	24037.70726
4447	24037.26522
4448	24037.01783
4449	24036.84992
4450	24036.70909
4451	24035.4484
4452	24033.27795
4453	24032.83152
4454	24032.6646
4455	24031.91402
4456	24030.15821
4457	24029.94059
4458	24029.10282
4459	24028.9622
4460	24028.81577
4461	24028.64599
4462	24028.46925
4463	24028.01637
4464	24027.86348
4465	24026.37265
4466	24026.22456
4467	24025.93892
4468	24025.66718
4469	24025.51812
4470	24025.0804
4471	24024.91337
4472	24023.25853
4473	24021.94723
4474	24021.70017
4475	24017.93449
4476	24016.44933
4477	24014.76628
4478	24014.49423
4479	24014.32826
4480	24014.16495
4481	24014.0073
4482	24012.32784
4483	24011.89078
4484	24011.25034
4485	24010.64201
4486	24010.35288
4487	24009.74656
4488	24009.60445
4489	24009.45239
4490	24009.30561
4491	24007.90864
4492	24006.66632
4493	24006.38927
4494	24006.24135
4495	24004.82138
4496	24004.14462
4497	24002.6701
4498	24001.37469
4499	24000.08133
4500	23999.94206
4501	23999.77702
4502	23997.94998
4503	23997.80376
4504	23997.66201
4505	23997.49676
4506	23997.07183
4507	23996.8159
4508	23996.08814
4509	23995.66229
4510	23995.49746
4511	23993.83537
4512	23993.6838
4513	23993.53181
4514	23993.3669
4515	23993.2011
4516	23993.03613
4517	23991.39694
4518	23991.23106
4519	23989.59585
4520	23988.53287
4521	23987.06929
4522	23985.47591
4523	23985.29589
4524	23985.12661
4525	23984.68849
4526	23983.1253
4527	23982.69412
4528	23982.54856
4529	23982.38446
4530	23982.23089
4531	23981.0061
4532	23980.77513
4533	23980.61829
4534	23980.47929
4535	23979.41005
4536	23979.24583
4537	23976.30585
4538	23976.14148
4539	23974.68412
4540	23974.51368
4541	23974.04771
4542	23973.90253
4543	23970.45696
4544	23969.18081
4545	23968.91066
4546	23967.29159
4547	23965.52285
4548	23965.08586
4549	23964.65683
4550	23964.40734
4551	23964.24336
4552	23964.0787
4553	23963.81802
4554	23963.67538
4555	23963.21067
4556	23963.07292
4557	23962.47538
4558	23962.33269
4559	23962.19431
4560	23960.92301
4561	23960.75863
4562	23960.33076
4563	23959.06174
4564	23957.36709
4565	23957.20284
4566	23957.05163
4567	23956.91366
4568	23956.75965
4569	23953.27153
4570	23951.66273
4571	23951.5203
4572	23948.12195
4573	23947.88596
4574	23946.73145
4575	23945.4673
4576	23945.32913
4577	23945.1796
4578	23944.51375
4579	23943.14871
4580	23941.96543
4581	23935.2726
4582	23934.99004
4583	23934.83584
4584	23934.67223
4585	23934.49837
4586	23928.56254
4587	23927.12453
4588	23926.9875
4589	23926.23444
4590	23926.09087
4591	23924.83377
4592	23924.67443
4593	23924.51184
4594	23924.37525
4595	23922.94206
4596	23922.69154
4597	23921.42833
4598	23921.28005
4599	23918.48929
4600	23917.29363
4601	23917.15215
4602	23917.00414
4603	23916.53609
4604	23916.37413
4605	23916.21112
4606	23913.6244
4607	23913.47585
4608	23913.00419
4609	23912.58255
4610	23912.37455
4611	23912.16661
4612	23912.01758
4613	23911.85537
4614	23911.69268
4615	23911.41206
4616	23908.53881
4617	23908.31277
4618	23908.15782
4619	23907.87782
4620	23907.70136
4621	23906.4532
4622	23904.89809
4623	23903.36028
4624	23902.17161
4625	23902.01058
4626	23901.55614
4627	23899.96759
4628	23899.80335
4629	23899.36785
4630	23899.14311
4631	23891.55907
4632	23891.41835
4633	23891.28266
4634	23891.04232
4635	23888.99885
4636	23888.83804
4637	23888.67731
4638	23888.51431
4639	23886.97248
4640	23886.81174
4641	23886.66484
4642	23886.50306
4643	23885.26297
4644	23885.11636
4645	23884.87972
4646	23884.73963
4647	23883.13834
4648	23882.00001
4649	23881.03628
4650	23879.8128
4651	23878.27715
4652	23875.61817
4653	23875.48026
4654	23874.57431
4655	23874.41414
4656	23868.4967
4657	23867.4509
4658	23867.31332
4659	23867.17264
4660	23866.90723
4661	23866.74652
4662	23862.70752
4663	23862.5465
4664	23861.13492
4665	23859.72577
4666	23859.58384
4667	23858.35753
4668	23858.22205
4669	23856.9976
4670	23852.83754
4671	23852.37766
4672	23852.23721
4673	23851.98204
4674	23851.84255
4675	23851.68173
4676	23851.27436
4677	23851.13398
4678	23849.06224
4679	23846.80609
4680	23846.56865
4681	23845.93935
4682	23845.6847
4683	23845.54433
4684	23845.32237
4685	23844.15777
4686	23842.09401
4687	23841.95922
4688	23841.37471
4689	23840.15826
4690	23838.80642
4691	23837.7652
4692	23837.59701
4693	23837.43734
4694	23837.30081
4695	23837.15999
4696	23835.95681
4697	23835.82243
4698	23835.65759
4699	23835.49756
4700	23835.22188
4701	23834.00971
4702	23832.66266
4703	23832.50366
4704	23832.33393
4705	23832.1978
4706	23832.03888
4707	23831.87657
4708	23831.73428
4709	23831.58082
4710	23831.42135
4711	23830.75942
4712	23830.16615
4713	23829.9296
4714	23829.19119
4715	23828.60976
4716	23828.45144
4717	23828.02377
4718	23827.87716
4719	23827.73771
4720	23825.09793
4721	23824.96266
4722	23823.19728
4723	23821.8497
4724	23821.64366
4725	23821.4891
4726	23821.26856
4727	23819.88037
4728	23818.73102
4729	23818.57177
4730	23818.4123
4731	23817.2102
4732	23816.59129
4733	23816.37121
4734	23816.10279
4735	23815.96375
4736	23814.94684
4737	23814.78896
4738	23814.63077
4739	23814.49171
4740	23813.84622
4741	23810.50336
4742	23810.34439
4743	23810.1822
4744	23810.02454
4745	23809.887
4746	23809.72944
4747	23809.59367
4748	23809.32785
4749	23809.18892
4750	23809.0418
4751	23808.88316
4752	23807.54416
4753	23801.75273
4754	23801.29975
4755	23801.06506
4756	23799.08234
4757	23797.75121
4758	23796.55814
4759	23792.52136
4760	23791.87939
4761	23791.74654
4762	23790.66612
4763	23789.6644
4764	23789.26842
4765	23787.93496
4766	23787.79982
4767	23787.53747
4768	23787.1155
4769	23786.95749
4770	23786.80065
4771	23785.66575
4772	23785.42462
4773	23785.28499
4774	23785.12715
4775	23784.88196
4776	23784.15031
